brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
Mitsubishi,Lancer Evolution MR,2011,94500,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,27000
GMC,Yukon SLE,2015,112552,Gasoline,5.3L V8 16V GDI OHV,6-Speed Automatic,Onyx Black,Jet Black,At least 1 accident or damage reported,Yes,24440
Jeep,Wrangler Sahara,2012,78000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000
Chevrolet,Suburban Premier,2017,166549,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,24950
Cadillac,ATS 2.0L Turbo,2018,32000,Gasoline,272.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,22999
Audi,A5 2.0T Premium Plus,2015,82000,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,17000
Lincoln,Navigator L Select,2016,115600,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,22500
Ford,Excursion Limited,2004,170000,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Gold,Gold,None reported,Yes,8500
RAM,2500 Tradesman,2022,1300,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,Yes,48000
Nissan,370Z NISMO,2010,29000,Gasoline,350.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,M/T,Silver,–,None reported,Yes,29000
Porsche,Cayman S,2006,31075,Gasoline,3.4L H6 24V MPFI DOHC,5-Speed Automatic,Black,Black / Stone Grey,None reported,Yes,36250
Audi,S5 3.0T Prestige,2018,44000,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,39000
Ford,Explorer XLT,2020,45000,Gasoline,300.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Black,None reported,Yes,33500
Lexus,GX 460 Base,2020,48210,Gasoline,4.6L V8 32V MPFI DOHC,6-Speed Automatic,Nebula Gray Pearl,Rioja Red,At least 1 accident or damage reported,Yes,47449
Audi,TTS 2.0T Premium Plus,2011,69700,Gasoline,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Orange,–,At least 1 accident or damage reported,Yes,23000
Buick,LaCrosse CX,2007,53000,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,None reported,Yes,6500
Subaru,Outback 2.5i Limited,2014,78007,Gasoline,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,14750
Ford,F-150 XLT,2023,2823,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Iconic Silver Metallic,Black,None reported,Yes,58504
Audi,A7 Premium,2012,103272,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,15500
BMW,650 i,2008,125470,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,8000
Cadillac,XTS Premium,2013,56860,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,White Diamond Tri-Coat,Shale,At least 1 accident or damage reported,Yes,21995
Jaguar,XK Base,2007,56000,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,18000
Mazda,Mazda6 Touring,2020,78700,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,18000
Ford,Transit-350 Base,2019,94650,Gasoline,275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,–,None reported,Yes,37000
BMW,435 i,2015,34455,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,None reported,Yes,28000
Chevrolet,Suburban LT,2016,98000,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Gray,Gray,At least 1 accident or damage reported,Yes,30000
GMC,Sierra 1500 AT4,2022,100,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499
BMW,X5 xDrive50i,2013,58000,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,17900
Mercedes-Benz,E-Class E 350,2014,55000,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,19250
BMW,435 i xDrive,2014,90347,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,21800
Dodge,Charger Scat Pack,2019,42626,Gasoline,485.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Red,None reported,Yes,42000
Mazda,RX-8 R3,2009,57000,Gasoline,232.0HP 1.3L Rotary engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,14000
Chevrolet,Silverado 1500 Limited LT Trail Boss,2022,4753,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,57000
Land,Rover Discovery SE,2004,145000,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,15500
Mercedes-Benz,S-Class S 450 4MATIC,2018,72500,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,60000
Maserati,GranTurismo Base,2013,34920,Gasoline,440.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Brown,None reported,Yes,38900
GMC,Sierra 2500 Denali,2024,2043,Gasoline,401.0HP 6.6L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,81500
Porsche,Boxster Black Edition,2016,24881,Gasoline,265.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,49999
BMW,X3 xDrive30i,2021,15000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,39995
Nissan,350Z Touring,2004,110897,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Orange,At least 1 accident or damage reported,Yes,11500
BMW,135 is,2013,29400,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Beige,None reported,Yes,29000
Chevrolet,Corvette Base,2004,40011,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,None reported,Yes,23500
GMC,Canyon Denali,2019,26339,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,36750
Porsche,Macan S,2015,70500,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,26500
Ford,Transit-350 XLT,2019,115000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,39000
Chevrolet,Tahoe LTZ,2007,177000,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,Gold,Beige,At least 1 accident or damage reported,Yes,10750
Hyundai,Sonata Hybrid Limited,2013,96419,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,14999
Porsche,Panamera Turbo,2010,63000,Gasoline,500.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,38500
Jeep,Wrangler Sport,2001,171000,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,15000
Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,92000
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,350,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,Yes,195000
Subaru,Impreza Outback Sport Wagon,2008,98313,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Silver,Gray,None reported,Yes,7495
GMC,Yukon Denali,2018,92800,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,34000
BMW,X6 xDrive35i,2018,27214,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,40950
Toyota,Land Cruiser Base,2016,91000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,Yes,68500
Dodge,Durango SLT,2004,143000,Gasoline,335.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,3200
Mercedes-Benz,Sprinter Normal Roof,2013,39748,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,54995
Ford,F-150 Raptor,2020,33000,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,62999
Subaru,Baja Base,2003,71000,Gasoline,165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,14900
Hyundai,Sonata Hybrid Limited,2015,66000,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Gray,At least 1 accident or damage reported,Yes,15900
BMW,330e iPerformance,2017,41550,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,20995
Porsche,911 Turbo,2007,73500,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,None reported,Yes,75499
Dodge,Charger R/T,2014,95000,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,17900
Audi,A6 2.0T Premium Plus,2016,63398,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,19500
Jeep,Grand Cherokee WK Laredo X,2022,11164,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,37500
Ford,Excursion Limited,2001,333361,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,17000
Audi,R8 5.2,2014,21800,Gasoline,525.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,117000
Lincoln,MKZ Reserve,2017,71964,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,18750
RAM,1500 Rebel,2020,63875,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,41900
Toyota,Camry Solara SLE V6,2006,159890,Gasoline,225.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,6500
BMW,M3 Base,2015,59000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,53500
Chevrolet,Malibu Premier,2021,33400,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,28000
Audi,RS 5 2.9T,2022,9628,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,78500
Lincoln,MKZ Hybrid Base,2014,78568,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Blue,Beige,None reported,Yes,15500
Mercedes-Benz,AMG C 63 S,2017,34500,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,64600
Volvo,XC90 T6 Momentum,2018,81200,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,28825
Mercedes-Benz,E-Class E 350 4MATIC,2010,27000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,22500
Alfa,Romeo Giulia Ti,2021,2000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,None reported,Yes,39000
Toyota,FJ Cruiser Base,2007,193827,Gasoline,239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,14950
GMC,Sierra 2500 Denali,2017,96343,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,53000
Aston,Martin DBX Base,2021,2353,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Green,Sahara Tan,None reported,Yes,159500
Mazda,CX-9 Touring,2016,127131,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,–,At least 1 accident or damage reported,Yes,16770
Chevrolet,Suburban Premier,2021,73846,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Midnight Blue Metallic,Jet Black,None reported,Yes,60995
Acura,MDX Sport Hybrid 3.0L w/Technology Package,2019,56778,Hybrid,321.0HP 3.0L V6 Cylinder Engine Gas/Electric Hybrid,7-Speed A/T,Black,Black,None reported,Yes,41899
Mercedes-Benz,Sprinter 3500XD High Roof,2021,33300,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,White,Black,None reported,Yes,45000
BMW,650 Gran Coupe i,2014,92000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,24000
Acura,TLX Type S PMC Edition,2023,13600,Gasoline,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,White,None reported,Yes,65000
Mazda,Mazda3 i Touring,2014,118500,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,At least 1 accident or damage reported,Yes,11500
BMW,M2 CS,2020,9670,Gasoline,444.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,103500
Dodge,Ram 1500 SRT-10,2004,73000,Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,22500
BMW,X5 xDrive40i,2021,41000,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50000
Ford,Mustang GT,2001,52675,Gasoline,260.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,16995
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500
Lexus,GX 460 Premium,2017,82975,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,31000
Lexus,IS 250C Base,2010,68500,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None reported,Yes,18500
Ford,Edge SEL,2021,17836,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Silver,Ebony,None reported,Yes,31933
Mazda,CX-9 Signature,2019,69771,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,27500
BMW,428 i xDrive,2015,125000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,15000
Mazda,CX-50 2.5 Turbo Premium Package,2023,16200,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,Yes,36900
Jeep,Wrangler Sport,2017,38200,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,–,None reported,Yes,29500
Volkswagen,Arteon 2.0T SEL R-Line,2020,15500,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,30000
BMW,M4 Base,2015,26600,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,53000
Ford,F-250 XLT,2017,29719,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,31000
Volvo,XC90 T6 Momentum,2018,110380,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,22000
BMW,X5 M50i,2021,28898,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000
BMW,X7 xDrive40i,2020,46000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,54999
Mazda,MX-5 Miata RF Club,2022,7250,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619
Nissan,Murano SL,2005,125500,Gasoline,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Beige,None reported,Yes,3950
Nissan,Juke SL,2012,74750,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,None reported,Yes,12500
Audi,S6 4.0T,2016,91188,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,29995
Buick,LaCrosse Leather,2012,19079,Hybrid,182.0HP 2.4L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,6-Speed A/T,Gold,Beige,None reported,Yes,15995
Pontiac,Solstice GXP,2007,25718,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Yellow,Black,None reported,Yes,17900
Cadillac,Escalade ESV Sport,2021,36500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,85000
Mitsubishi,Eclipse GT,2003,146000,Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,4200
Mercedes-Benz,SL-Class SL500 Roadster,2004,35400,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,None reported,Yes,24900
Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,73995
Mercedes-Benz,SL-Class SL 550,2013,115000,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,36000
Toyota,Camry Hybrid XLE,2014,94448,Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,None reported,Yes,15999
Mercedes-Benz,Maybach S 580 4MATIC,2022,4760,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Diamond White,Black,None reported,Yes,229000
Cadillac,Escalade ESV Luxury,2016,146200,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24500
Ford,F-250 Lariat,2011,153818,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,29800
Porsche,Cayenne AWD,2020,34580,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,56000
Ford,Excursion Limited Ultimate,2002,137000,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,4-Speed A/T,Gold,Gold,None reported,Yes,15000
Toyota,Yaris Base,2010,138071,Gasoline,106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Gray,None reported,Yes,5000
Honda,Civic EX,2008,190640,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Silver,At least 1 accident or damage reported,Yes,5500
Nissan,GT-R Premium,2009,88000,Gasoline,480.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,At least 1 accident or damage reported,Yes,57000
BMW,X6 M50i,2022,22500,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,–,At least 1 accident or damage reported,Yes,74999
Ford,F-150 Raptor,2018,64517,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,47995
Ford,Mustang V6,2016,87248,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,19999
Rolls-Royce,Cullinan,2022,3420,Gasoline,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,Red,Black,None reported,Yes,399950
Toyota,4Runner Limited Nightshade,2019,48842,Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,White,–,At least 1 accident or damage reported,Yes,39857
BMW,528 i,2015,111000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,–,At least 1 accident or damage reported,Yes,15000
Audi,S5 3.0T Premium Plus,2014,151400,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,15400
Hyundai,Genesis Coupe 3.8 Track,2013,89000,Gasoline,344.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,12500
Mercedes-Benz,E-Class E500,2005,153460,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Gold,At least 1 accident or damage reported,Yes,5800
Audi,Q5 2.0T Premium Plus,2013,111773,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Brown,Beige,None reported,Yes,17000
BMW,M5 Base,2015,27000,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,52500
Toyota,Corolla LE,2016,17500,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,Yes,15100
Bentley,Bentayga Onyx Edition,2018,18500,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,115000
Ford,Bronco Outer Banks Advanced,2022,12000,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Brown,At least 1 accident or damage reported,Yes,65999
BMW,328 i,2011,67500,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,18000
Lexus,ES 350 Base,2016,119850,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,19000
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,15000
Land,Rover Discovery HSE LUXURY,2017,57918,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,33500
BMW,330 i xDrive,2017,59203,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,23000
Ford,Bronco Big Bend Advanced,2023,12000,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,–,None reported,Yes,54000
Nissan,GT-R Premium,2020,16010,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,114000
Mercedes-Benz,C-Class C 300 4MATIC,2018,41515,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Black,Black,None reported,Yes,28251
Chevrolet,Impala 2LZ,2018,71312,Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,17899
Alfa,Romeo Stelvio Ti,2020,41000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,32400
