brand,model,model_year,milage,fuel_type,ext_col,int_col,price
Porsche,911 Carrera 4 Cabriolet,2003,"87,600 mi.",Gasoline,Black,Black,32000
Land,Rover Range Rover SWB,2020,"29,000 mi.",Hybrid,Black,Black,70000
Lamborghini,Aventador LP700-4,2016,"3,254 mi.",Gasoline,Bianco Isis,Giallo Taurus / Nero Ade,399900
Nissan,350Z Touring,2006,"84,200 mi.",Gasoline,Silver,Gray,10200
Lincoln,MKZ Reserve I,2019,"36,000 mi.",Gasoline,White,Beige,26500
Porsche,Panamera Turbo,2015,"67,210 mi.",Gasoline,Blue,Beige,51950
Mazda,CX-30 Base,2020,"19,319 mi.",Gasoline,Snowflake White Pearl,Black,24899
Mercedes-Benz,AMG C 63 Base,2017,"63,000 mi.",Gasoline,White,Black,42000
GMC,Acadia SLT-1,2012,"116,226 mi.",Gasoline,Black,Black,7900
Subaru,Forester 2.5i Limited,2015,"90,000 mi.",Gasoline,Silver,Gray,16000
Porsche,Cayenne Turbo,2009,"41,965 mi.",Gasoline,Black,Beige,35000
Volkswagen,Atlas 3.6L SE w/Technology,2018,"48,210 mi.",Gasoline,Silver,Black,24999
BMW,325 i,2003,"142,000 mi.",Gasoline,Silver,Black,4800
Mercedes-Benz,GLC 300 Base 4MATIC,2018,"48,700 mi.",Gasoline,Blue,Brown,27900
Mazda,CX-7 Sport,2009,"113,000 mi.",Gasoline,Gray,Black,5499
Porsche,911 Carrera C2S,2005,"28,500 mi.",Gasoline,Silver,Black,63500
Toyota,Supra 3.0 Premium,2022,"24,850 mi.",Gasoline,Black,Black,53568
Dodge,Challenger SRT Hellcat,2018,"29,475 mi.",Gasoline,Orange,Black,62999
Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,"19,813 mi.",Gasoline,Silver,Beige,51900
Lexus,CT 200h Premium,2012,"109,000 mi.",Hybrid,White,Black,14945
Buick,Envision Essence,2021,"36,544 mi.",Gasoline,Dark Moon Blue Metallic,Ebony,33290
Chrysler,200 Limited,2015,"95,271 mi.",E85 Flex Fuel,Black,Black,12468
Toyota,Sequoia SR5,2023,"1,539 mi.",Hybrid,Green,Boulder,76373
Land,Rover Range Rover P530 SE SWB,2023,"2,800 mi.",Gasoline,White,Red,175000
GMC,Sierra 1500 SLT,2017,"49,105 mi.",Gasoline,White,Black,39750
Nissan,Leaf SV PLUS,2023,"7,089 mi.",,Black,Black,29895
Chevrolet,Tahoe LTZ,2011,"140,401 mi.",E85 Flex Fuel,Red,Beige,16000
Ford,F-250 Lariat,2018,"120,000 mi.",Diesel,Silver,Black,55000
Dodge,Charger Base,2006,"145,565 mi.",Gasoline,Blue,Gray,4500
Jaguar,XF S,2017,"55,000 mi.",Gasoline,Gray,Red,34000
BMW,X7 xDrive40i,2022,"38,671 mi.",Hybrid,Gray,Blk,66998
Kia,Telluride SX,2020,"38,000 mi.",Gasoline,Green,Beige,41999
RAM,1500 Laramie,2022,"3,521 mi.",Gasoline,Diamond Black,Black,51074
Dodge,Dakota Sport,1997,"285,000 mi.",Gasoline,White,Gray,6399
Dodge,Dakota SLT Quad Cab,2006,"256,000 mi.",Gasoline,Black,Gray,4000
Mercedes-Benz,E-Class 400E,1993,"106,983 mi.",–,White,Gray,15300
BMW,M240 i,2017,"37,100 mi.",Gasoline,White,Black,26125
Jeep,Wrangler X,2004,"44,000 mi.",Gasoline,Green,Green,24999
Ford,Mustang Premium,2007,"169,613 mi.",Gasoline,Black,Black,5900
GMC,Sierra 2500 Denali,2021,"16,919 mi.",Diesel,Black,Black,73000
Lincoln,Navigator L Select,2016,"84,272 mi.",Gasoline,Black,Black,25221
Dodge,Ram 1500 SLT Mega Cab,2006,"201,509 mi.",Gasoline,Gray,Gray,11000
Land,Rover Defender SE,2021,"13,970 mi.",Hybrid,Gray,Black,75500
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,"44,000 mi.",Gasoline,Black,Black,46599
RAM,1500 SLT,2017,"73,690 mi.",Gasoline,Blue,Gray,27000
Mercedes-Benz,E-Class D 2.5 Turbo,1993,"70,015 mi.",–,Gray,Gray,22500
Audi,A4 2.0T Premium,2015,"91,403 mi.",E85 Flex Fuel,Silver,Gray,14998
Chevrolet,Silverado 1500 LT,2012,"104,000 mi.",E85 Flex Fuel,Blue,Gray,16500
Nissan,370Z Touring,2009,"133,409 mi.",Gasoline,Silver,Gray,14999
Chevrolet,Avalanche 1500 LT,2007,"244,000 mi.",E85 Flex Fuel,Gray,Gray,16900
Dodge,Challenger R/T,2021,"39,960 mi.",Gasoline,White,Gray,28500
Mercedes-Benz,Metris Base,2021,"1,685 mi.",Gasoline,Gray,White,250000
BMW,M4 Competition xDrive,2022,"3,213 mi.",Gasoline,Black,Red,89995
Lotus,Elise Base,2005,"25,250 mi.",Gasoline,Red,Black,44000
Toyota,Highlander Limited,2020,"53,550 mi.",Gasoline,Blue,Gray,39687
Ford,F-150 Lariat,2017,"74,349 mi.",Gasoline,White,–,36000
Nissan,Frontier SV,2012,"96,600 mi.",Gasoline,Beige,Black,17000
BMW,M3 Base,2008,"77,800 mi.",Gasoline,Red,Black,28500
Mercedes-Benz,SLK-Class SLK 350,2008,"120,800 mi.",Gasoline,Red,Beige,13900
RAM,1500 Laramie,2021,"38,012 mi.",Gasoline,Delmonico Red Pearlcoat,Black,45277
BMW,430 430i,2022,"7,758 mi.",Gasoline,Black,Black,47998
Audi,A5 Sportback S line Premium Plus,2021,"35,000 mi.",Hybrid,Black,Black,37499
Mitsubishi,Lancer Evolution MR,2011,"94,500 mi.",Gasoline,White,Black,27000
GMC,Yukon SLE,2015,"112,552 mi.",Gasoline,Onyx Black,Jet Black,24440
Jeep,Wrangler Sahara,2012,"78,000 mi.",Gasoline,Beige,Black,22000
Chevrolet,Suburban Premier,2017,"166,549 mi.",Gasoline,White,Beige,24950
Rivian,R1S Launch Edition,2023,"1,885 mi.",,Green,White,93500
Cadillac,ATS 2.0L Turbo,2018,"32,000 mi.",Gasoline,Gray,Black,22999
Audi,A5 2.0T Premium Plus,2015,"82,000 mi.",Gasoline,White,Brown,17000
Ford,Expedition EL XLT,2014,"85,149 mi.",Gasoline,Oxford White,Camel Leather,23598
Lincoln,Navigator L Select,2016,"115,600 mi.",Gasoline,Black,Black,22500
Mazda,Mazda3 FWD w/Premium Package,2022,"21,701 mi.",Gasoline,Soul Red Crystal Metallic,Black,25099
Lincoln,MKC Reserve,2019,"35,469 mi.",Gasoline,Black,–,30890
Ford,Excursion Limited,2004,"170,000 mi.",Gasoline,Gold,Gold,8500
RAM,2500 Tradesman,2022,"1,300 mi.",Gasoline,Red,Black,48000
Mercedes-Benz,A-Class A 220 4MATIC,2019,"28,663 mi.",Gasoline,Jupiter Red,Black,29500
Nissan,370Z NISMO,2010,"29,000 mi.",Gasoline,Silver,–,29000
Porsche,Macan,2021,"21,613 mi.",Gasoline,White,–,58998
Porsche,Cayman S,2006,"31,075 mi.",Gasoline,Black,Black / Stone Grey,36250
Audi,S5 3.0T Prestige,2018,"44,000 mi.",Gasoline,Gray,Black,39000
Lamborghini,Urus Pearl Capsule,2021,"3,771 mi.",Gasoline,Grigio Nimbus,Bianco Polar,259991
Ford,Explorer XLT,2020,"45,000 mi.",Gasoline,Silver,Black,33500
Lexus,GX 460 Base,2020,"48,210 mi.",Gasoline,Nebula Gray Pearl,Rioja Red,47449
Audi,TTS 2.0T Premium Plus,2011,"69,700 mi.",Gasoline,Orange,–,23000
Buick,LaCrosse CX,2007,"53,000 mi.",Gasoline,Red,Gray,6500
Subaru,Outback 2.5i Limited,2014,"78,007 mi.",Gasoline,Blue,Black,14750
Ford,F-150 XLT,2023,"2,823 mi.",Gasoline,Iconic Silver Metallic,Black,58504
Audi,A7 Premium,2012,"103,272 mi.",Gasoline,Black,Brown,15500
BMW,650 i,2008,"125,470 mi.",Gasoline,Black,Beige,8000
Cadillac,XTS Premium,2013,"56,860 mi.",Gasoline,White Diamond Tri-Coat,Shale,21995
Jaguar,XK Base,2007,"56,000 mi.",Gasoline,White,Beige,18000
Mazda,Mazda6 Touring,2020,"78,700 mi.",Gasoline,White,Black,18000
Ford,Transit-350 Base,2019,"94,650 mi.",Gasoline,White,–,37000
BMW,435 i,2015,"34,455 mi.",Gasoline,Gray,Beige,28000
Chevrolet,Suburban LT,2016,"98,000 mi.",E85 Flex Fuel,Gray,Gray,30000
GMC,Sierra 1500 AT4,2022,100 mi.,Diesel,White,Black,62499
BMW,X5 xDrive50i,2013,"58,000 mi.",Gasoline,White,Black,17900
Ford,F-150 Lariat,2021,"36,821 mi.",Gasoline,Agate Black Metallic,Black,49273
Mercedes-Benz,E-Class E 350,2014,"55,000 mi.",Gasoline,Black,Black,19250
Kia,Telluride S,2020,"74,026 mi.",Gasoline,Sangria Red,Black,32913
BMW,435 i xDrive,2014,"90,347 mi.",Gasoline,Silver,Black,21800
Dodge,Charger Scat Pack,2019,"42,626 mi.",Gasoline,Silver,Red,42000
Mazda,RX-8 R3,2009,"57,000 mi.",Gasoline,Red,Black,14000
Chevrolet,Silverado 1500 Limited LT Trail Boss,2022,"4,753 mi.",Gasoline,White,Black,57000
Land,Rover Discovery SE,2004,"145,000 mi.",Gasoline,Green,Beige,15500
Mercedes-Benz,S-Class S 450 4MATIC,2018,"72,500 mi.",Gasoline,Black,Black,60000
Chevrolet,Blazer Premier,2019,"55,621 mi.",Gasoline,Silver Ice Metallic,Jet Black,34562
Maserati,GranTurismo Base,2013,"34,920 mi.",Gasoline,Gray,Brown,38900
RAM,1500 Laramie,2020,"21,165 mi.",Gasoline,Bright White Clearcoat,Black,46105
GMC,Sierra 2500 Denali,2024,"2,043 mi.",Gasoline,White,Black,81500
Porsche,Boxster Black Edition,2016,"24,881 mi.",Gasoline,Black,Black,49999
Toyota,4Runner Venture Special Edition,2021,"28,567 mi.",Gasoline,–,Black/Graphite,44775
BMW,X3 xDrive30i,2021,"15,000 mi.",Gasoline,White,Brown,39995
Alfa,Romeo Stelvio Ti,2023,"6,645 mi.",Gasoline,Alfa White,Black,43900
Acura,RDX PMC Edition,2021,"44,457 mi.",Gasoline,Majestic Black Pearl,Ebony,40598
Nissan,350Z Touring,2004,"110,897 mi.",Gasoline,Black,Orange,11500
BMW,135 is,2013,"29,400 mi.",Gasoline,White,Beige,29000
Chevrolet,Corvette Base,2004,"40,011 mi.",Gasoline,Red,Black,23500
GMC,Canyon Denali,2019,"26,339 mi.",Gasoline,Red,Black,36750
Porsche,Macan S,2015,"70,500 mi.",Gasoline,Silver,Black,26500
Ford,Transit-350 XLT,2019,"115,000 mi.",Gasoline,White,Gray,39000
Chevrolet,Tahoe LTZ,2007,"177,000 mi.",E85 Flex Fuel,Gold,Beige,10750
Tesla,Model S Performance,2020,"14,700 mi.",,Gray,Black,63000
Tesla,Model Y Long Range,2022,"20,500 mi.",,Gray,Black,46500
MINI,Convertible Cooper,2022,"15,544 mi.",Gasoline,Blue,Brown,28000
Hyundai,Sonata Hybrid Limited,2013,"96,419 mi.",Hybrid,Black,Gray,14999
Porsche,Panamera Turbo,2010,"63,000 mi.",Gasoline,Black,Beige,38500
Jeep,Wrangler Sport,2001,"171,000 mi.",Gasoline,White,Black,15000
Chevrolet,Corvette Stingray w/3LT,2023,"9,000 mi.",Gasoline,Blue,Black,92000
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,350 mi.,Gasoline,Black,Beige,195000
Subaru,Impreza Outback Sport Wagon,2008,"98,313 mi.",Gasoline,Silver,Gray,7495
Chevrolet,Silverado 1500 RST,2023,"5,006 mi.",Gasoline,Dark Ash Metallic,Black,59590
GMC,Yukon Denali,2018,"92,800 mi.",Gasoline,White,Black,34000
BMW,X6 xDrive35i,2018,"27,214 mi.",Gasoline,Black,Black,40950
Land,Rover Defender X,2023,"5,433 mi.",Hybrid,Santorin Black,Black,95998
Toyota,Land Cruiser Base,2016,"91,000 mi.",Gasoline,Black,Brown,68500
Dodge,Durango SLT,2004,"143,000 mi.",Gasoline,Beige,Beige,3200
Mercedes-Benz,Sprinter Normal Roof,2013,"39,748 mi.",Diesel,Silver,Black,54995
Ford,F-150 Raptor,2020,"33,000 mi.",Gasoline,Blue,Black,62999
Subaru,Baja Base,2003,"71,000 mi.",Gasoline,Red,Black,14900
Hyundai,Sonata Hybrid Limited,2015,"66,000 mi.",Hybrid,White,Gray,15900
BMW,330e iPerformance,2017,"41,550 mi.",Plug-In Hybrid,Silver,Black,20995
GMC,HUMMER EV Edition 1,2023,940 mi.,,White,Black,146000
Porsche,911 Turbo,2007,"73,500 mi.",Gasoline,Black,Black,75499
Dodge,Charger R/T,2014,"95,000 mi.",Gasoline,Black,Black,17900
Audi,A6 2.0T Premium Plus,2016,"63,398 mi.",Gasoline,White,Gray,19500
Jeep,Grand Cherokee WK Laredo X,2022,"11,164 mi.",Gasoline,Black,Black,37500
Ford,Excursion Limited,2001,"333,361 mi.",Diesel,Black,Beige,17000
Audi,R8 5.2,2014,"21,800 mi.",Gasoline,White,Black,117000
Lincoln,MKZ Reserve,2017,"71,964 mi.",Gasoline,Blue,Black,18750
RAM,1500 Rebel,2020,"63,875 mi.",Hybrid,Gray,Black,41900
Ford,Mustang Mach-E California Route 1,2021,"24,000 mi.",,White,Black,38000
Toyota,Camry Solara SLE V6,2006,"159,890 mi.",Gasoline,Blue,Gray,6500
BMW,M3 Base,2015,"59,000 mi.",Gasoline,Gray,Black,53500
Chevrolet,Malibu Premier,2021,"33,400 mi.",Gasoline,White,Black,28000
Audi,RS 5 2.9T,2022,"9,628 mi.",Gasoline,White,Black,78500
Lincoln,MKZ Hybrid Base,2014,"78,568 mi.",Hybrid,Blue,Beige,15500
Mercedes-Benz,AMG C 63 S,2017,"34,500 mi.",Gasoline,Gray,Black,64600
BMW,i8 Base,2019,"18,421 mi.",Plug-In Hybrid,Black,Black,85000
Rivian,R1S Adventure Package,2023,"2,108 mi.",,Silver,White,91000
Volvo,XC90 T6 Momentum,2018,"81,200 mi.",Gasoline,Black,Black,28825
Mercedes-Benz,E-Class E 350 4MATIC,2010,"27,000 mi.",Gasoline,Black,Black,22500
BMW,M3 Base,2012,"7,982 mi.",Gasoline,Silver,Red,51900
Alfa,Romeo Giulia Ti,2021,"2,000 mi.",Gasoline,Blue,Brown,39000
Toyota,FJ Cruiser Base,2007,"193,827 mi.",Gasoline,Silver,Black,14950
GMC,Sierra 2500 Denali,2017,"96,343 mi.",Diesel,Blue,Beige,53000
Aston,Martin DBX Base,2021,"2,353 mi.",Gasoline,Green,Sahara Tan,159500
Volkswagen,Passat 2.0T R-Line,2021,"16,538 mi.",Gasoline,Reflex Silver,Titan Black,25998
Mazda,CX-9 Touring,2016,"127,131 mi.",Gasoline,Brown,–,16770
Chevrolet,Suburban Premier,2021,"73,846 mi.",Gasoline,Midnight Blue Metallic,Jet Black,60995
Acura,MDX Sport Hybrid 3.0L w/Technology Package,2019,"56,778 mi.",Hybrid,Black,Black,41899
Mercedes-Benz,Sprinter 3500XD High Roof,2021,"33,300 mi.",Diesel,White,Black,45000
BMW,650 Gran Coupe i,2014,"92,000 mi.",Gasoline,Black,Black,24000
Acura,TLX Type S PMC Edition,2023,"13,600 mi.",Gasoline,Blue,White,65000
Mazda,Mazda3 i Touring,2014,"118,500 mi.",Gasoline,Silver,Black,11500
Mercedes-Benz,GLC 300 GLC 300,2022,"16,983 mi.",Gasoline,Black,Black,40998
BMW,M2 CS,2020,"9,670 mi.",Gasoline,Blue,Black,103500
Dodge,Ram 1500 SRT-10,2004,"73,000 mi.",Gasoline,Black,Gray,22500
BMW,X5 xDrive40i,2021,"41,000 mi.",Hybrid,White,Black,50000
Ford,Mustang GT,2001,"52,675 mi.",Gasoline,Black,Black,16995
Ford,F-150 Heritage XL SuperCab Flareside,2004,"60,260 mi.",Gasoline,Blue,Gray,30500
Lexus,GX 460 Premium,2017,"82,975 mi.",Gasoline,White,Beige,31000
Lexus,IS 250C Base,2010,"68,500 mi.",Gasoline,Black,Beige,18500
Ford,Edge SEL,2021,"17,836 mi.",Gasoline,Silver,Ebony,31933
Mazda,CX-9 Signature,2019,"69,771 mi.",Gasoline,Black,Red,27500
BMW,428 i xDrive,2015,"125,000 mi.",Gasoline,White,Black,15000
Mazda,CX-50 2.5 Turbo Premium Package,2023,"16,200 mi.",Gasoline,Blue,Beige,36900
Jeep,Wrangler Sport,2017,"38,200 mi.",Gasoline,Red,–,29500
Volkswagen,Arteon 2.0T SEL R-Line,2020,"15,500 mi.",Gasoline,Silver,Black,30000
BMW,M4 Base,2015,"26,600 mi.",Gasoline,White,–,53000
Ford,F-250 XLT,2017,"29,719 mi.",E85 Flex Fuel,White,Gray,31000
Volvo,XC90 T6 Momentum,2018,"110,380 mi.",Gasoline,Gray,Beige,22000
BMW,X5 M50i,2021,"28,898 mi.",Gasoline,Black,Orange,71000
BMW,X7 xDrive40i,2020,"46,000 mi.",Gasoline,Black,Black,54999
Mazda,MX-5 Miata RF Club,2022,"7,250 mi.",Gasoline,Gray,Black,35619
Nissan,Murano SL,2005,"125,500 mi.",Gasoline,Black,Beige,3950
Nissan,Juke SL,2012,"74,750 mi.",Gasoline,Black,Black,12500
Audi,S6 4.0T,2016,"91,188 mi.",Gasoline,Black,Black,29995
Buick,LaCrosse Leather,2012,"19,079 mi.",Hybrid,Gold,Beige,15995
Pontiac,Solstice GXP,2007,"25,718 mi.",Gasoline,Yellow,Black,17900
Ford,Mustang Mach-E Premium,2023,"13,232 mi.",,Gray,Black,45000
Cadillac,Escalade ESV Sport,2021,"36,500 mi.",Gasoline,White,Black,85000
Mitsubishi,Eclipse GT,2003,"146,000 mi.",Gasoline,Gray,Black,4200
Mercedes-Benz,SL-Class SL500 Roadster,2004,"35,400 mi.",Gasoline,Black,Gray,24900
Bentley,Continental GT GT Speed,2022,"1,919 mi.",Gasoline,Granite,Porpoise,289991
Chevrolet,Silverado 2500 High Country,2022,"16,000 mi.",Diesel,Black,Black,73995
Mercedes-Benz,SL-Class SL 550,2013,"115,000 mi.",Gasoline,Black,Black,36000
Toyota,Camry Hybrid XLE,2014,"94,448 mi.",Hybrid,Silver,Gray,15999
Mercedes-Benz,Maybach S 580 4MATIC,2022,"4,760 mi.",Gasoline,Diamond White,Black,229000
Cadillac,Escalade ESV Luxury,2016,"146,200 mi.",Gasoline,White,Beige,24500
RAM,1500 Classic Warlock,2019,"19,000 mi.",E85 Flex Fuel,Diamond Black,Diesel Gray / Black,33242
Ford,F-250 Lariat,2011,"153,818 mi.",Diesel,Gray,Gray,29800
Porsche,Cayenne AWD,2020,"34,580 mi.",Gasoline,Black,Red,56000
Ford,Excursion Limited Ultimate,2002,"137,000 mi.",Diesel,Gold,Gold,15000
Toyota,Yaris Base,2010,"138,071 mi.",Gasoline,Red,Gray,5000
Honda,Civic EX,2008,"190,640 mi.",Gasoline,Silver,Silver,5500
Nissan,GT-R Premium,2009,"88,000 mi.",Gasoline,White,White,57000
BMW,X6 M50i,2022,"22,500 mi.",Gasoline,Black,–,74999
Ford,F-150 Raptor,2018,"64,517 mi.",Gasoline,Black,Black,47995
Ford,Mustang V6,2016,"87,248 mi.",Gasoline,Black,Black,19999
Rolls-Royce,Cullinan,2022,"3,420 mi.",Gasoline,Red,Black,399950
Toyota,4Runner Limited Nightshade,2019,"48,842 mi.",Gasoline,White,–,39857
BMW,528 i,2015,"111,000 mi.",Gasoline,Gray,–,15000
Audi,S5 3.0T Premium Plus,2014,"151,400 mi.",Gasoline,Gray,Black,15400
Hyundai,Genesis Coupe 3.8 Track,2013,"89,000 mi.",Gasoline,White,Black,12500
Mercedes-Benz,E-Class E500,2005,"153,460 mi.",Gasoline,Gold,Gold,5800
Audi,Q5 2.0T Premium Plus,2013,"111,773 mi.",Gasoline,Brown,Beige,17000
Chevrolet,Cruze LT,2012,"148,377 mi.",Gasoline,Blue,Black,5500
BMW,M5 Base,2015,"27,000 mi.",Gasoline,Black,Black,52500
Tesla,Model S 100D,2018,"65,000 mi.",,Blue,Black,41000
Toyota,Corolla LE,2016,"17,500 mi.",Gasoline,Red,Gray,15100
Bentley,Bentayga Onyx Edition,2018,"18,500 mi.",Gasoline,Black,Brown,115000
Ford,Bronco Outer Banks Advanced,2022,"12,000 mi.",Gasoline,Gray,Brown,65999
BMW,328 i,2011,"67,500 mi.",Gasoline,White,Beige,18000
Lexus,ES 350 Base,2016,"119,850 mi.",Gasoline,White,Beige,19000
Chevrolet,Tahoe LT,2009,"104,733 mi.",E85 Flex Fuel,Black,Black,15000
Land,Rover Discovery HSE LUXURY,2017,"57,918 mi.",Gasoline,Gray,Gray,33500
BMW,330 i xDrive,2017,"59,203 mi.",Gasoline,White,–,23000
Ford,Bronco Big Bend Advanced,2023,"12,000 mi.",Gasoline,Black,–,54000
Nissan,GT-R Premium,2020,"16,010 mi.",Gasoline,White,Black,114000
Mercedes-Benz,C-Class C 300 4MATIC,2018,"41,515 mi.",Gasoline,Black,Black,28251
Chevrolet,Impala 2LZ,2018,"71,312 mi.",Gasoline,Black,Black,17899
Alfa,Romeo Stelvio Ti,2020,"41,000 mi.",Gasoline,White,Black,32400
Tesla,Model 3 Long Range,2018,"24,360 mi.",,Black,White,31500
Nissan,Leaf SL,2012,"26,930 mi.",,White,Beige,6700
BMW,330 330i xDrive,2019,"19,473 mi.",Gasoline,Alpine White,Canberra Beige,31698
Porsche,911 Carrera GTS,2022,"1,837 mi.",Gasoline,Aventurine Green Metallic,Agave Green,179900
Porsche,Cayenne Turbo S,2014,"99,100 mi.",Gasoline,White,Black,32000
Toyota,Tundra Limited,2010,"89,400 mi.",Gasoline,White,Gray,26900
Ford,F-150 XL,2014,"27,300 mi.",Gasoline,Gray,Gray,21500
Tesla,Model S 100D,2018,"33,500 mi.",,Gray,Black,51900
Dodge,Durango SRT,2018,"78,000 mi.",Gasoline,White,Black,44700
Ford,Bronco Sport Big Bend,2021,"31,729 mi.",Gasoline,Maroon,Medium Dark Slate,29614
Chevrolet,Bolt EV LT,2018,"49,279 mi.",,Red,Gray,17500
Lexus,IS 350 F Sport,2023,"20,121 mi.",Gasoline,Gray,Red,47124
Mercedes-Benz,G-Class G 550 4MATIC,2016,"96,000 mi.",Gasoline,Blue,Brown,65000
Land,Rover LR4 HSE,2013,"79,800 mi.",Gasoline,White,Black,29990
Nissan,Versa 1.8 S,2011,"109,902 mi.",Gasoline,Blue,Gray,4500
Chevrolet,Silverado 2500 WT,2018,"141,195 mi.",E85 Flex Fuel,Summit White,Dark Ash,28499
Dodge,Ram Van 1500,2002,"70,000 mi.",Gasoline,Red,Beige,8000
Jeep,Gladiator Overland,2021,"4,100 mi.",Gasoline,Black,Black,55000
Ford,Escape SE,2017,"71,924 mi.",Gasoline,Beige,Beige,13700
Ford,Flex SEL,2011,"149,000 mi.",Gasoline,Black,Beige,7999
RAM,1500 Laramie,2022,"15,607 mi.",Gasoline,Billet Silver Metallic Clearcoat,Black,45999
Bentley,Bentayga S,2023,"2,600 mi.",Gasoline,Beluga Black,Hotspur,239995
GMC,Yukon SLE,2017,"96,000 mi.",Gasoline,Gray,Black,34000
Chevrolet,Silverado 1500 High Country,2020,"88,161 mi.",Gasoline,Iridescent Pearl Tricoat,Jet Black,48889
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,"51,700 mi.",Gasoline,White,Black,32000
BMW,328 xi,2007,"83,000 mi.",Gasoline,Black,Brown,8995
Porsche,Panamera 4,2011,"85,000 mi.",Gasoline,Gray,Beige,21500
Audi,A3 2.0T Premium,2018,"36,500 mi.",Gasoline,Gray,Silver,25500
Subaru,Crosstrek Premium,2022,"10,000 mi.",Gasoline,White,Black,28000
Chevrolet,Camaro 2SS,2022,"22,000 mi.",Gasoline,Blue,Black,50000
Cadillac,LYRIQ Luxury,2023,"1,090 mi.",,Gray,Silver,68750
RAM,2500 SLT,2015,"149,130 mi.",Diesel,White,Black,35000
Porsche,Taycan Base,2021,"6,785 mi.",,Gentian Blue Metallic,Black,108900
Chevrolet,Corvette Z06,2007,"11,025 mi.",Gasoline,Orange,Black,47500
Toyota,4Runner Limited,2004,"186,117 mi.",Gasoline,Black,Beige,13000
RAM,1500 Tradesman/Express,2017,"72,000 mi.",Gasoline,Blue,Beige,24200
Chevrolet,Silverado 1500 Custom Trail Boss,2021,"51,351 mi.",Gasoline,Black,Jet Black,43147
Ford,Edge Titanium,2016,"101,387 mi.",Gasoline,Black,Beige,16000
Pontiac,Firebird Trans Am,1997,"134,033 mi.",Gasoline,Red,Beige,7200
BMW,530 i xDrive,2020,"23,195 mi.",Gasoline,Dark Graphite Metallic,Black,38900
Chrysler,300 Touring,2021,"21,478 mi.",Gasoline,Silver Mist,Black,27798
Mercedes-Benz,GLE 350 Base 4MATIC,2017,"57,000 mi.",Gasoline,White,Black,29500
Mercedes-Benz,E-Class E55 AMG,2005,"131,000 mi.",Gasoline,Gray,Black,16500
RAM,3500 Laramie,2014,"177,000 mi.",Diesel,Black,–,40500
Buick,Enclave Premium,2016,"134,655 mi.",Gasoline,Ebony Twilight Metallic,Ebony,18051
Chevrolet,Camaro 2SS,2015,"27,000 mi.",Gasoline,Black,Beige,33000
BMW,M240 i xDrive,2022,"2,010 mi.",Gasoline,Purple,Black,55000
FIAT,500e Battery Electric,2017,"33,812 mi.",,Silver,Black,14999
Ford,F-150 XLT,2018,"53,500 mi.",Gasoline,Brown,Beige,31500
BMW,X7 xDrive40i,2019,"35,248 mi.",Gasoline,Arctic Gray Metallic,Black,53998
Ford,F-250 King Ranch,2021,"44,000 mi.",Diesel,White,Brown,73000
GMC,Acadia SLT-1,2011,"120,000 mi.",Gasoline,Silver,Gray,7500
Audi,SQ5 3.0T Premium Plus,2019,"22,300 mi.",Gasoline,Blue,Gray,38999
Chevrolet,Corvette Base,2008,"80,000 mi.",Gasoline,Red,Beige,31000
Jeep,Gladiator Rubicon,2020,"38,000 mi.",Gasoline,Black,Black,45000
Ford,Expedition EL XLT,2011,"195,500 mi.",E85 Flex Fuel,White,Beige,8999
Kia,Telluride EX,2022,"35,938 mi.",Gasoline,Glacial White Pearl,Black,43329
Honda,Pilot EX-L,2016,"80,500 mi.",Gasoline,Gray,Black,23000
Land,Rover Discovery LSE,1998,"149,437 mi.",Gasoline,Green,Beige,9995
Porsche,911 Carrera S,2023,"1,877 mi.",Gasoline,Red,Red,185950
Kia,Sorento LX,2014,"46,628 mi.",Gasoline,Snow White Pearl,Beige,15363
BMW,X5 xDrive50i,2016,"75,479 mi.",Gasoline,Silver,Black,27899
Hyundai,Santa Fe SEL,2021,"25,000 mi.",Gasoline,Black,Gray,28500
INFINITI,Q50 Premium,2014,"127,356 mi.",Gasoline,Black,Black,19990
Chevrolet,Camaro Z28,2002,"48,000 mi.",Gasoline,White,Black,21999
Lincoln,Aviator Luxury,2005,"140,000 mi.",Gasoline,Black,Beige,2000
Ford,Expedition Platinum,2020,"69,849 mi.",Gasoline,Red,Ebony,48149
Mercedes-Benz,M-Class ML 350 4MATIC,2015,"88,000 mi.",E85 Flex Fuel,Silver,Gray,19500
BMW,X3 xDrive30i,2021,"2,492 mi.",Gasoline,Phytonic Blue Metallic,Canberra Beige/Black,41598
Jaguar,F-TYPE R,2017,"58,000 mi.",Gasoline,Black,Black,51500
Volkswagen,Eos 2.0T,2007,"59,700 mi.",Gasoline,Blue,White,10000
Tesla,Model Y Performance,2022,"30,000 mi.",,White,White,51999
Cadillac,CTS 2.0L Turbo Luxury,2019,"46,000 mi.",Gasoline,Black,Beige,29000
Mercedes-Benz,S-Class S 550 4MATIC,2016,"72,784 mi.",Gasoline,Blue,White,34900
BMW,750 i,2008,"94,653 mi.",Gasoline,Green,Green,7300
Dodge,Challenger SE,2010,"90,305 mi.",Gasoline,Gray,Black,12000
