brand,model,model_year,milage,fuel_type,ext_col,int_col,price
GMC,Sierra 1500 AT4,2022,100,Diesel,White,Black,62499
BMW,X5 xDrive50i,2013,58000,Gasoline,White,Black,17900
Ford,F-150 Lariat,2021,36821,Gasoline,Agate Black Metallic,Black,49273
Mercedes-Benz,E-Class E 350,2014,55000,Gasoline,Black,Black,19250
Kia,Telluride S,2020,74026,Gasoline,Sangria Red,Black,32913
BMW,435 i xDrive,2014,90347,Gasoline,Silver,Black,21800
Dodge,Charger Scat Pack,2019,42626,Gasoline,Silver,Red,42000
Mazda,RX-8 R3,2009,57000,Gasoline,Red,Black,14000
Chevrolet,Silverado 1500 Limited LT Trail Boss,2022,4753,Gasoline,White,Black,57000
Land,Rover Discovery SE,2004,145000,Gasoline,Green,Beige,15500
Mercedes-Benz,S-Class S 450 4MATIC,2018,72500,Gasoline,Black,Black,60000
Chevrolet,Blazer Premier,2019,55621,Gasoline,Silver Ice Metallic,Jet Black,34562
Maserati,GranTurismo Base,2013,34920,Gasoline,Gray,Brown,38900
RAM,1500 Laramie,2020,21165,Gasoline,Bright White Clearcoat,Black,46105
GMC,Sierra 2500 Denali,2024,2043,Gasoline,White,Black,81500
Porsche,Boxster Black Edition,2016,24881,Gasoline,Black,Black,49999
Toyota,4Runner Venture Special Edition,2021,28567,Gasoline,–,Black/Graphite,44775
BMW,X3 xDrive30i,2021,15000,Gasoline,White,Brown,39995
Alfa,Romeo Stelvio Ti,2023,6645,Gasoline,Alfa White,Black,43900
Acura,RDX PMC Edition,2021,44457,Gasoline,Majestic Black Pearl,Ebony,40598
Nissan,350Z Touring,2004,110897,Gasoline,Black,Orange,11500
BMW,135 is,2013,29400,Gasoline,White,Beige,29000
Chevrolet,Corvette Base,2004,40011,Gasoline,Red,Black,23500
GMC,Canyon Denali,2019,26339,Gasoline,Red,Black,36750
Porsche,Macan S,2015,70500,Gasoline,Silver,Black,26500
Ford,Transit-350 XLT,2019,115000,Gasoline,White,Gray,39000
Chevrolet,Tahoe LTZ,2007,177000,E85 Flex Fuel,Gold,Beige,10750
Tesla,Model S Performance,2020,14700,,Gray,Black,63000
Tesla,Model Y Long Range,2022,20500,,Gray,Black,46500
MINI,Convertible Cooper,2022,15544,Gasoline,Blue,Brown,28000
Hyundai,Sonata Hybrid Limited,2013,96419,Hybrid,Black,Gray,14999
Porsche,Panamera Turbo,2010,63000,Gasoline,Black,Beige,38500
Jeep,Wrangler Sport,2001,171000,Gasoline,White,Black,15000
Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,Blue,Black,92000
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,350,Gasoline,Black,Beige,195000
Subaru,Impreza Outback Sport Wagon,2008,98313,Gasoline,Silver,Gray,7495
Chevrolet,Silverado 1500 RST,2023,5006,Gasoline,Dark Ash Metallic,Black,59590
GMC,Yukon Denali,2018,92800,Gasoline,White,Black,34000
BMW,X6 xDrive35i,2018,27214,Gasoline,Black,Black,40950
Land,Rover Defender X,2023,5433,Hybrid,Santorin Black,Black,95998
Toyota,Land Cruiser Base,2016,91000,Gasoline,Black,Brown,68500
Dodge,Durango SLT,2004,143000,Gasoline,Beige,Beige,3200
Mercedes-Benz,Sprinter Normal Roof,2013,39748,Diesel,Silver,Black,54995
Ford,F-150 Raptor,2020,33000,Gasoline,Blue,Black,62999
Subaru,Baja Base,2003,71000,Gasoline,Red,Black,14900
Hyundai,Sonata Hybrid Limited,2015,66000,Hybrid,White,Gray,15900
BMW,330e iPerformance,2017,41550,Plug-In Hybrid,Silver,Black,20995
GMC,HUMMER EV Edition 1,2023,940,,White,Black,146000
Porsche,911 Turbo,2007,73500,Gasoline,Black,Black,75499
Dodge,Charger R/T,2014,95000,Gasoline,Black,Black,17900
Audi,A6 2.0T Premium Plus,2016,63398,Gasoline,White,Gray,19500
Jeep,Grand Cherokee WK Laredo X,2022,11164,Gasoline,Black,Black,37500
Ford,Excursion Limited,2001,333361,Diesel,Black,Beige,17000
Audi,R8 5.2,2014,21800,Gasoline,White,Black,117000
Lincoln,MKZ Reserve,2017,71964,Gasoline,Blue,Black,18750
RAM,1500 Rebel,2020,63875,Hybrid,Gray,Black,41900
Ford,Mustang Mach-E California Route 1,2021,24000,,White,Black,38000
Toyota,Camry Solara SLE V6,2006,159890,Gasoline,Blue,Gray,6500
BMW,M3 Base,2015,59000,Gasoline,Gray,Black,53500
Chevrolet,Malibu Premier,2021,33400,Gasoline,White,Black,28000
Audi,RS 5 2.9T,2022,9628,Gasoline,White,Black,78500
Lincoln,MKZ Hybrid Base,2014,78568,Hybrid,Blue,Beige,15500
Mercedes-Benz,AMG C 63 S,2017,34500,Gasoline,Gray,Black,64600
BMW,i8 Base,2019,18421,Plug-In Hybrid,Black,Black,85000
Rivian,R1S Adventure Package,2023,2108,,Silver,White,91000
Volvo,XC90 T6 Momentum,2018,81200,Gasoline,Black,Black,28825
Mercedes-Benz,E-Class E 350 4MATIC,2010,27000,Gasoline,Black,Black,22500
BMW,M3 Base,2012,7982,Gasoline,Silver,Red,51900
Alfa,Romeo Giulia Ti,2021,2000,Gasoline,Blue,Brown,39000
Toyota,FJ Cruiser Base,2007,193827,Gasoline,Silver,Black,14950
GMC,Sierra 2500 Denali,2017,96343,Diesel,Blue,Beige,53000
Aston,Martin DBX Base,2021,2353,Gasoline,Green,Sahara Tan,159500
Volkswagen,Passat 2.0T R-Line,2021,16538,Gasoline,Reflex Silver,Titan Black,25998
Mazda,CX-9 Touring,2016,127131,Gasoline,Brown,–,16770
Chevrolet,Suburban Premier,2021,73846,Gasoline,Midnight Blue Metallic,Jet Black,60995
Acura,MDX Sport Hybrid 3.0L w/Technology Package,2019,56778,Hybrid,Black,Black,41899
Mercedes-Benz,Sprinter 3500XD High Roof,2021,33300,Diesel,White,Black,45000
BMW,650 Gran Coupe i,2014,92000,Gasoline,Black,Black,24000
Acura,TLX Type S PMC Edition,2023,13600,Gasoline,Blue,White,65000
Mazda,Mazda3 i Touring,2014,118500,Gasoline,Silver,Black,11500
Mercedes-Benz,GLC 300 GLC 300,2022,16983,Gasoline,Black,Black,40998
BMW,M2 CS,2020,9670,Gasoline,Blue,Black,103500
Dodge,Ram 1500 SRT-10,2004,73000,Gasoline,Black,Gray,22500
BMW,X5 xDrive40i,2021,41000,Hybrid,White,Black,50000
Ford,Mustang GT,2001,52675,Gasoline,Black,Black,16995
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260,Gasoline,Blue,Gray,30500
Lexus,GX 460 Premium,2017,82975,Gasoline,White,Beige,31000
Lexus,IS 250C Base,2010,68500,Gasoline,Black,Beige,18500
Ford,Edge SEL,2021,17836,Gasoline,Silver,Ebony,31933
Mazda,CX-9 Signature,2019,69771,Gasoline,Black,Red,27500
BMW,428 i xDrive,2015,125000,Gasoline,White,Black,15000
Mazda,CX-50 2.5 Turbo Premium Package,2023,16200,Gasoline,Blue,Beige,36900
Jeep,Wrangler Sport,2017,38200,Gasoline,Red,–,29500
Volkswagen,Arteon 2.0T SEL R-Line,2020,15500,Gasoline,Silver,Black,30000
BMW,M4 Base,2015,26600,Gasoline,White,–,53000
Ford,F-250 XLT,2017,29719,E85 Flex Fuel,White,Gray,31000
Volvo,XC90 T6 Momentum,2018,110380,Gasoline,Gray,Beige,22000
BMW,X5 M50i,2021,28898,Gasoline,Black,Orange,71000
BMW,X7 xDrive40i,2020,46000,Gasoline,Black,Black,54999
Mazda,MX-5 Miata RF Club,2022,7250,Gasoline,Gray,Black,35619
Nissan,Murano SL,2005,125500,Gasoline,Black,Beige,3950
Nissan,Juke SL,2012,74750,Gasoline,Black,Black,12500
Audi,S6 4.0T,2016,91188,Gasoline,Black,Black,29995
Buick,LaCrosse Leather,2012,19079,Hybrid,Gold,Beige,15995
Pontiac,Solstice GXP,2007,25718,Gasoline,Yellow,Black,17900
Ford,Mustang Mach-E Premium,2023,13232,,Gray,Black,45000
Cadillac,Escalade ESV Sport,2021,36500,Gasoline,White,Black,85000
Mitsubishi,Eclipse GT,2003,146000,Gasoline,Gray,Black,4200
Mercedes-Benz,SL-Class SL500 Roadster,2004,35400,Gasoline,Black,Gray,24900
Bentley,Continental GT GT Speed,2022,1919,Gasoline,Granite,Porpoise,289991
Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,Black,Black,73995
Mercedes-Benz,SL-Class SL 550,2013,115000,Gasoline,Black,Black,36000
Toyota,Camry Hybrid XLE,2014,94448,Hybrid,Silver,Gray,15999
Mercedes-Benz,Maybach S 580 4MATIC,2022,4760,Gasoline,Diamond White,Black,229000
Cadillac,Escalade ESV Luxury,2016,146200,Gasoline,White,Beige,24500
RAM,1500 Classic Warlock,2019,19000,E85 Flex Fuel,Diamond Black,Diesel Gray / Black,33242
Ford,F-250 Lariat,2011,153818,Diesel,Gray,Gray,29800
Porsche,Cayenne AWD,2020,34580,Gasoline,Black,Red,56000
Ford,Excursion Limited Ultimate,2002,137000,Diesel,Gold,Gold,15000
Toyota,Yaris Base,2010,138071,Gasoline,Red,Gray,5000
Honda,Civic EX,2008,190640,Gasoline,Silver,Silver,5500
Nissan,GT-R Premium,2009,88000,Gasoline,White,White,57000
BMW,X6 M50i,2022,22500,Gasoline,Black,–,74999
Ford,F-150 Raptor,2018,64517,Gasoline,Black,Black,47995
Ford,Mustang V6,2016,87248,Gasoline,Black,Black,19999
Rolls-Royce,Cullinan,2022,3420,Gasoline,Red,Black,399950
Toyota,4Runner Limited Nightshade,2019,48842,Gasoline,White,–,39857
BMW,528 i,2015,111000,Gasoline,Gray,–,15000
Audi,S5 3.0T Premium Plus,2014,151400,Gasoline,Gray,Black,15400
Hyundai,Genesis Coupe 3.8 Track,2013,89000,Gasoline,White,Black,12500
Mercedes-Benz,E-Class E500,2005,153460,Gasoline,Gold,Gold,5800
Audi,Q5 2.0T Premium Plus,2013,111773,Gasoline,Brown,Beige,17000
Chevrolet,Cruze LT,2012,148377,Gasoline,Blue,Black,5500
BMW,M5 Base,2015,27000,Gasoline,Black,Black,52500
Tesla,Model S 100D,2018,65000,,Blue,Black,41000
Toyota,Corolla LE,2016,17500,Gasoline,Red,Gray,15100
Bentley,Bentayga Onyx Edition,2018,18500,Gasoline,Black,Brown,115000
Ford,Bronco Outer Banks Advanced,2022,12000,Gasoline,Gray,Brown,65999
BMW,328 i,2011,67500,Gasoline,White,Beige,18000
Lexus,ES 350 Base,2016,119850,Gasoline,White,Beige,19000
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,Black,Black,15000
Land,Rover Discovery HSE LUXURY,2017,57918,Gasoline,Gray,Gray,33500
BMW,330 i xDrive,2017,59203,Gasoline,White,–,23000
Ford,Bronco Big Bend Advanced,2023,12000,Gasoline,Black,–,54000
Nissan,GT-R Premium,2020,16010,Gasoline,White,Black,114000
Mercedes-Benz,C-Class C 300 4MATIC,2018,41515,Gasoline,Black,Black,28251
Chevrolet,Impala 2LZ,2018,71312,Gasoline,Black,Black,17899
Alfa,Romeo Stelvio Ti,2020,41000,Gasoline,White,Black,32400
Tesla,Model 3 Long Range,2018,24360,,Black,White,31500
Nissan,Leaf SL,2012,26930,,White,Beige,6700
BMW,330 330i xDrive,2019,19473,Gasoline,Alpine White,Canberra Beige,31698
Porsche,911 Carrera GTS,2022,1837,Gasoline,Aventurine Green Metallic,Agave Green,179900
Porsche,Cayenne Turbo S,2014,99100,Gasoline,White,Black,32000
Toyota,Tundra Limited,2010,89400,Gasoline,White,Gray,26900
Ford,F-150 XL,2014,27300,Gasoline,Gray,Gray,21500
Tesla,Model S 100D,2018,33500,,Gray,Black,51900
Dodge,Durango SRT,2018,78000,Gasoline,White,Black,44700
Ford,Bronco Sport Big Bend,2021,31729,Gasoline,Maroon,Medium Dark Slate,29614
Chevrolet,Bolt EV LT,2018,49279,,Red,Gray,17500
Lexus,IS 350 F Sport,2023,20121,Gasoline,Gray,Red,47124
Mercedes-Benz,G-Class G 550 4MATIC,2016,96000,Gasoline,Blue,Brown,65000
Land,Rover LR4 HSE,2013,79800,Gasoline,White,Black,29990
Nissan,Versa 1.8 S,2011,109902,Gasoline,Blue,Gray,4500
Chevrolet,Silverado 2500 WT,2018,141195,E85 Flex Fuel,Summit White,Dark Ash,28499
Dodge,Ram Van 1500,2002,70000,Gasoline,Red,Beige,8000
Jeep,Gladiator Overland,2021,4100,Gasoline,Black,Black,55000
Ford,Escape SE,2017,71924,Gasoline,Beige,Beige,13700
Ford,Flex SEL,2011,149000,Gasoline,Black,Beige,7999
RAM,1500 Laramie,2022,15607,Gasoline,Billet Silver Metallic Clearcoat,Black,45999
Bentley,Bentayga S,2023,2600,Gasoline,Beluga Black,Hotspur,239995
GMC,Yukon SLE,2017,96000,Gasoline,Gray,Black,34000
Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,Iridescent Pearl Tricoat,Jet Black,48889
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,51700,Gasoline,White,Black,32000
BMW,328 xi,2007,83000,Gasoline,Black,Brown,8995
Porsche,Panamera 4,2011,85000,Gasoline,Gray,Beige,21500
Audi,A3 2.0T Premium,2018,36500,Gasoline,Gray,Silver,25500
Subaru,Crosstrek Premium,2022,10000,Gasoline,White,Black,28000
Chevrolet,Camaro 2SS,2022,22000,Gasoline,Blue,Black,50000
Cadillac,LYRIQ Luxury,2023,1090,,Gray,Silver,68750
RAM,2500 SLT,2015,149130,Diesel,White,Black,35000
Porsche,Taycan Base,2021,6785,,Gentian Blue Metallic,Black,108900
Chevrolet,Corvette Z06,2007,11025,Gasoline,Orange,Black,47500
Toyota,4Runner Limited,2004,186117,Gasoline,Black,Beige,13000
RAM,1500 Tradesman/Express,2017,72000,Gasoline,Blue,Beige,24200
Chevrolet,Silverado 1500 Custom Trail Boss,2021,51351,Gasoline,Black,Jet Black,43147
Ford,Edge Titanium,2016,101387,Gasoline,Black,Beige,16000
Pontiac,Firebird Trans Am,1997,134033,Gasoline,Red,Beige,7200
BMW,530 i xDrive,2020,23195,Gasoline,Dark Graphite Metallic,Black,38900
Chrysler,300 Touring,2021,21478,Gasoline,Silver Mist,Black,27798
Mercedes-Benz,GLE 350 Base 4MATIC,2017,57000,Gasoline,White,Black,29500
Mercedes-Benz,E-Class E55 AMG,2005,131000,Gasoline,Gray,Black,16500
RAM,3500 Laramie,2014,177000,Diesel,Black,–,40500
Buick,Enclave Premium,2016,134655,Gasoline,Ebony Twilight Metallic,Ebony,18051
Chevrolet,Camaro 2SS,2015,27000,Gasoline,Black,Beige,33000
BMW,M240 i xDrive,2022,2010,Gasoline,Purple,Black,55000
FIAT,500e Battery Electric,2017,33812,,Silver,Black,14999
Ford,F-150 XLT,2018,53500,Gasoline,Brown,Beige,31500
BMW,X7 xDrive40i,2019,35248,Gasoline,Arctic Gray Metallic,Black,53998
Ford,F-250 King Ranch,2021,44000,Diesel,White,Brown,73000
GMC,Acadia SLT-1,2011,120000,Gasoline,Silver,Gray,7500
Audi,SQ5 3.0T Premium Plus,2019,22300,Gasoline,Blue,Gray,38999
Chevrolet,Corvette Base,2008,80000,Gasoline,Red,Beige,31000
Jeep,Gladiator Rubicon,2020,38000,Gasoline,Black,Black,45000
Ford,Expedition EL XLT,2011,195500,E85 Flex Fuel,White,Beige,8999
Kia,Telluride EX,2022,35938,Gasoline,Glacial White Pearl,Black,43329
Honda,Pilot EX-L,2016,80500,Gasoline,Gray,Black,23000
Land,Rover Discovery LSE,1998,149437,Gasoline,Green,Beige,9995
Porsche,911 Carrera S,2023,1877,Gasoline,Red,Red,185950
Kia,Sorento LX,2014,46628,Gasoline,Snow White Pearl,Beige,15363
BMW,X5 xDrive50i,2016,75479,Gasoline,Silver,Black,27899
Hyundai,Santa Fe SEL,2021,25000,Gasoline,Black,Gray,28500
INFINITI,Q50 Premium,2014,127356,Gasoline,Black,Black,19990
Chevrolet,Camaro Z28,2002,48000,Gasoline,White,Black,21999
Lincoln,Aviator Luxury,2005,140000,Gasoline,Black,Beige,2000
Ford,Expedition Platinum,2020,69849,Gasoline,Red,Ebony,48149
Mercedes-Benz,M-Class ML 350 4MATIC,2015,88000,E85 Flex Fuel,Silver,Gray,19500
BMW,X3 xDrive30i,2021,2492,Gasoline,Phytonic Blue Metallic,Canberra Beige/Black,41598
Jaguar,F-TYPE R,2017,58000,Gasoline,Black,Black,51500
Volkswagen,Eos 2.0T,2007,59700,Gasoline,Blue,White,10000
Tesla,Model Y Performance,2022,30000,,White,White,51999
Cadillac,CTS 2.0L Turbo Luxury,2019,46000,Gasoline,Black,Beige,29000
Mercedes-Benz,S-Class S 550 4MATIC,2016,72784,Gasoline,Blue,White,34900
BMW,750 i,2008,94653,Gasoline,Green,Green,7300
Dodge,Challenger SE,2010,90305,Gasoline,Gray,Black,12000
Dodge,Avenger SE,2014,124705,E85 Flex Fuel,Black,Black,6499
Ford,Escape SEL,2020,42000,Gasoline,White,Beige,19000
Lexus,RX 350 Base,2017,103866,Gasoline,Beige,Beige,24700
GMC,Sierra 2500 Base,2021,8210,Gasoline,White,Black,55000
GMC,Savana 2500 Work Van,2017,117000,E85 Flex Fuel,Silver,Silver,38000
Tesla,Model X Long Range,2022,15443,,Red,Black,84500
Nissan,Altima 2.5 S,2020,30900,Gasoline,Silver,Gray,21000
Land,Rover Range Rover Autobiography,2023,324,Gasoline,Black,Blk,199998
RAM,2500 Big Horn,2014,124700,Gasoline,Silver,–,30000
Aston,Martin Vantage GT Base,2015,21100,Gasoline,Black,Black,80000
Land,Rover Range Rover Westminster SWB,2022,2220,Hybrid,Blue,White,115999
BMW,435 i,2014,126500,Gasoline,White,Black,15000
Chevrolet,Corvette Base,2004,43705,Gasoline,Gray,Black,25900
Jeep,Gladiator Overland,2021,7388,Gasoline,Firecracker Red Clearcoat,Black,43663
Ford,F-150 Lariat,2021,9142,Hybrid,Black,Gray,61500
Toyota,Sequoia SR5,2007,136000,Gasoline,Black,Beige,12500
Ford,F-150 XLT,2020,53401,Gasoline,Gray,Black,39500
Audi,S4 3.0T Premium Plus,2013,139355,Gasoline,Black,Black,20900
GMC,Sierra 2500 SLE H/D Extended Cab,2002,53850,Gasoline,Silver,Gray,16900
Ford,Taurus SHO,2014,138415,Gasoline,Silver,Black,15500
Acura,NSX Base,2018,6523,Hybrid,White,Ebony,143900
BMW,i8 Base,2019,41500,Plug-In Hybrid,White,Black,86000
BMW,335 i,2009,123000,Gasoline,Purple,Black,15000
Lincoln,MKZ Base,2016,68200,Gasoline,Silver,Black,16750
Cadillac,Escalade Luxury,2012,114500,E85 Flex Fuel,Black,Black,16100
Land,Rover Range Rover Sport 3.0 Supercharged HST,2021,27608,Gasoline,Fuji White,Pimento / Ebony,73897
Porsche,Panamera S,2012,49000,Gasoline,White,Black,41500
Audi,A8 L 3.0T,2016,55000,Gasoline,White,Brown,28000
Chevrolet,Bolt EUV Premier,2022,31000,,Red,White,36000
Toyota,Camry XLE,2007,59700,Gasoline,Green,Gray,9500
Audi,R8 5.2 V10 plus,2017,61000,Gasoline,Gray,Black,140000
Jaguar,XE 35t Premium,2017,55000,Gasoline,Gray,Black,25000
Chevrolet,Traverse High Country,2020,56247,Gasoline,Stone Gray Metallic,Jet Black,39244
Cadillac,CT6 Luxury,2020,22187,Gasoline,Manhattan Noir Metallic,Shara Beige,45480
Chevrolet,Silverado 1500 Hybrid 1HY,2011,82963,Hybrid,White,Black,20995
Lexus,IS-F Base,2010,77400,Gasoline,White,Red,34500
Land,Rover LR3 HSE,2006,153843,Gasoline,Red,Beige,9950
Nissan,Pickup Truck XE,1994,89144,–,Red,Gray,5899
Maserati,MC20 Base,2022,1087,Gasoline,Matte White,Black,279000
BMW,325 i,2005,190395,Gasoline,Black,Brown,5000
Ferrari,F430 Berlinetta,2005,38686,Gasoline,White,Red,99999
INFINITI,Q50 3.0t Signature Edition,2017,67000,Gasoline,Black,Black,23000
Ford,Expedition Timberline,2022,30301,Gasoline,Dark Matter Metallic,Deep Cypress,68420
Toyota,Tacoma Double Cab,2007,24985,Gasoline,Silver,Silver,33580
Nissan,NV Passenger NV3500 HD SV V8,2015,86000,Gasoline,Silver,Gray,29500
Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,Blue,Black,124000
Lexus,RX 300 4WD,1999,249083,Gasoline,Red,Beige,3500
BMW,M5 Base,2013,61145,Gasoline,White,Beige,37500
Toyota,Camry SE,2011,177702,Gasoline,Gray,Gray,7700
Toyota,4Runner Venture,2021,27000,Gasoline,White,Black,48500
BMW,330 i,2017,83298,Gasoline,Black,Black,18300
Chrysler,Town & Country Touring,2009,111000,Gasoline,Blue,Gray,7900
BMW,535 i xDrive,2011,100780,Gasoline,Gray,Black,12000
Honda,Passport Elite,2023,2978,Gasoline,Lunar Silver Metallic,Gray,45498
Jeep,Liberty Renegade,2004,144770,Gasoline,Beige,Beige,6500
Toyota,Avalon Limited,2022,16156,Gasoline,Blueprint,Graphite,39390
Mercedes-Benz,S-Class S 560,2019,77138,Gasoline,designo Diamond White,Black,49998
Tesla,Model Y Long Range,2020,88000,,Gray,White,35500
Chevrolet,Camaro 1SS,2022,7600,Gasoline,Gray,Black,46000
Lexus,LC 500 Base,2021,22400,Gasoline,White,Red,81900
Chevrolet,Silverado 1500 LTZ,2019,56654,Gasoline,Cajun Red Tintcoat,Jet Black,43860
Cadillac,DeVille Base,1994,85000,–,White,Blue,7900
Genesis,GV70 2.5T,2022,20319,Gasoline,White,Black,44249
Jeep,Wrangler Sport,2010,149460,Gasoline,Black,Black,10700
Lexus,LX 570 Three-Row,2019,19050,Gasoline,Black,Beige,76900
Jeep,Wrangler Unlimited Sahara,2019,23442,Gasoline,White,Beige,44500
Porsche,Macan S,2020,19701,Gasoline,–,–,55998
RAM,ProMaster 3500 High Roof,2021,147834,Gasoline,Bright White Clearcoat,Black,32662
Mercury,Capri XR2,1993,120644,–,Green,Gray,4200
Ford,Bronco,1974,6217,–,Dark Gray Metallic,–,115000
Jeep,Wrangler 80th Anniversary,2021,27000,Hybrid,Red,Black,37500
Ford,Bronco Sport Big Bend,2022,16700,Gasoline,Blue,Black,31000
Chevrolet,Corvette Grand Sport,2011,12300,Gasoline,Red,Black,45000
BMW,X2 xDrive28i,2022,33000,Gasoline,Orange,Black,29999
BMW,330 i xDrive,2017,75000,Gasoline,Blue,Black,20000
Porsche,Macan Base,2022,13000,Gasoline,Black,Beige,60000
Chevrolet,Corvette Stingray w/2LT,2022,11089,Gasoline,Silver Flare Metallic,Adrenaline Red,80900
Mercedes-Benz,E-Class E 450 4MATIC,2021,18000,Hybrid,Gray,Black,62000
Land,Rover Discovery Sport SE,2017,48200,Gasoline,White,Gray,24998
Porsche,Cayenne S,2016,76200,Gasoline,Gray,Beige,42000
Ford,Ranger Lariat,2019,45163,Gasoline,Red,–,35690
GMC,Acadia SLE,2020,30900,Gasoline,Summit White,Jet Black,27654
Audi,A3 2.0T Premium,2017,137000,Gasoline,White,Gray,10995
Mercedes-Benz,E-Class E 350 4MATIC,2014,84450,Gasoline,Gray,Beige,19000
Tesla,Model Y Long Range,2023,7414,,Black,White,56515
RAM,2500 Big Horn,2013,198868,Diesel,Brown,Beige,25000
Volkswagen,Golf GTI 2.0T SE 4-Door,2018,63450,Gasoline,White,Black,24325
INFINITI,Q50 Hybrid Sport,2015,88900,Hybrid,Black,Black,15500
Mercedes-Benz,S-Class S 560 4MATIC,2019,10500,Gasoline,Silver,Brown,77900
Chevrolet,Trailblazer SS,2008,161000,Gasoline,Red,Black,17000
Kia,Sportage Plug-In Hybrid X-Line,2023,1340,Plug-In Hybrid,Black,Black,41000
Ford,F-150 XLT SuperCab,1999,48054,Gasoline,White,Gray,9500
Mazda,CX-5 Grand Touring,2021,61117,Gasoline,Sonic Silver Metallic,Black,26485
Lexus,RX 350 F SPORT Appearance,2021,28262,Gasoline,Obsidian,–,49998
Mazda,MazdaSpeed3 Grand Touring,2008,162000,Gasoline,Black,Black,6500
Mazda,Mazda3 i Sport,2015,162000,Gasoline,Red,Black,11500
BMW,X5 xDrive35i,2017,72700,Gasoline,Gray,Black,27499
Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,Black,Black,18800
Mercedes-Benz,C-Class C 300 4MATIC,2019,23083,Gasoline,White,Beige,33500
Lexus,LS 500 F Sport,2018,15055,Gasoline,White,Black,59000
Porsche,911 Carrera S,2013,56985,Gasoline,Blue,Gray,65900
Ford,F-250 XLT,2022,36294,Diesel,Oxford White,Medium Earth Gray,77535
GMC,Canyon Elevation Standard,2022,16500,Gasoline,Gray,Gray,32900
Toyota,Land Cruiser Base,2010,269885,Gasoline,Black,Beige,22500
Nissan,NV Passenger NV3500 HD SL V8,2017,46496,Gasoline,Black,Gray,41000
Acura,TL Technology,2013,89190,Gasoline,Gray,White,15499
Cadillac,Escalade Premium Luxury Platinum,2021,15350,Gasoline,Black,Black,93500
Porsche,911 Carrera 4S,2014,36670,Gasoline,White,Black,82499
Porsche,Cayenne GTS,2016,64600,Gasoline,White,Red,41000
BMW,650 Gran Coupe i xDrive,2014,82978,Gasoline,Black,White,18700
Porsche,Macan S,2020,28570,Gasoline,White,Black,55998
Jeep,Grand Cherokee L Limited,2022,13275,Gasoline,Velvet Red Pearlcoat,Global Black,42599
Acura,TL 3.2,2005,199296,Gasoline,Black,Gray,4900
Genesis,G80 3.3T Sport,2019,57500,Gasoline,Red,Black,32990
Subaru,Impreza WRX,2008,148740,Gasoline,Black,Black,14500
Porsche,911 Carrera,2022,2950,Gasoline,Green,Black,131000
Ford,Focus ST Base,2013,20800,Gasoline,Yellow,Gray,19795
